tpm_bulk	tpm_pseudobulk	status
0	219.2744320774751	Correct vs Decoy
0	317.02581162183253	Correct vs Decoy
81.22860979941949	139.0629521657225	Correct vs Correct
81.22860979941949	565.2950725054652	Correct vs Decoy
81.22860979941949	251.2369965785049	Correct vs Decoy
365.5287440973877	405.36569052356356	Correct vs Correct
365.5287440973877	68.43596924711007	Correct vs Decoy
365.5287440973877	620.2264374736903	Correct vs Decoy
0	204.37186897229662	Correct vs Correct
0	94.62320237738177	Correct vs Decoy
0	675.527180553589	Correct vs Decoy
46.02954555300438	430.13803827778133	Correct vs Correct
46.02954555300438	181.56481636988383	Correct vs Decoy
46.02954555300438	341.8157998990284	Correct vs Decoy
203.0715244985487	281.50395175247473	Correct vs Correct
203.0715244985487	388.6185396532322	Correct vs Decoy
203.0715244985487	718.4329294948897	Correct vs Decoy
796.0403760343111	1274.6498935352054	Correct vs Correct
796.0403760343111	393.8559862792865	Correct vs Decoy
796.0403760343111	974.9139620551091	Correct vs Decoy
59.56764718624097	512.900200093009	Correct vs Correct
59.56764718624097	144.90268998750346	Correct vs Decoy
59.56764718624097	385.1982793841213	Correct vs Decoy
4204.934367283283	4719.695255081991	Correct vs Correct
4204.934367283283	13573.017512974027	Correct vs Decoy
4204.934367283283	6603.1947620661695	Correct vs Decoy
511.74024173634285	846.2008789679388	Correct vs Correct
511.74024173634285	1225.2133473883125	Correct vs Decoy
511.74024173634285	2061.3828713576	Correct vs Decoy
8066.0009530823545	5324.928751349811	Correct vs Correct
8066.0009530823545	14118.75945140889	Correct vs Decoy
8066.0009530823545	7548.074699862368	Correct vs Decoy
0	27.024379368237568	Correct vs Correct
0	4.888283517650719	Correct vs Decoy
0	283.65467355637645	Correct vs Decoy
644.4136377420614	1356.8490474469281	Correct vs Correct
644.4136377420614	843.5780699031527	Correct vs Decoy
644.4136377420614	2024.674619485598	Correct vs Decoy
8640.016462331587	802.2862624945528	Correct vs Correct
8640.016462331587	246.8583176413613	Correct vs Decoy
8640.016462331587	363.26867436967876	Correct vs Decoy
1283.412034830828	207.74991639332632	Correct vs Correct
1283.412034830828	86.59245088409845	Correct vs Decoy
