tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
IsoQuant + StringTie2	57	0.9651307596513076	0.6282722513089005	0.9004024144869215	0.0438034188034188	0.927461139896373
IsoQuant + StringTie2	60	0.9634300126103404	0.645	0.8992950654582075	0.025109170305676855	0.9355683603981142
IsoQuant + StringTie2	63	0.9709090909090909	0.6390532544378699	0.9144869215291751	0.029882604055496264	0.9414810978767478
IsoQuant + StringTie2	66	0.9807692307692307	0.6459627329192547	0.9264853977844915	0.029535864978902954	0.9479649665121072
IsoQuant + StringTie2	69	0.982989064398542	0.672514619883041	0.9295774647887324	0.040498442367601244	0.9443025038323966
IsoQuant + StringTie2	72	0.9811097992916175	0.7619047619047619	0.9486921529175051	0.029835390946502057	0.9593082400813835
IsoQuant + StringTie2	75	0.9807923169267707	0.69375	0.9345417925478349	0.029288702928870293	0.9522832221652129
IsoQuant + StringTie2	78	0.9845605700712589	0.7697368421052632	0.9517102615694165	0.03665987780040733	0.9574898785425101
IsoQuant + StringTie2	81	0.9894859813084113	0.7591240875912408	0.9577039274924471	0.031568228105906315	0.9630379746835444
IsoQuant + StringTie2	84	0.9836065573770492	0.8285714285714286	0.9617706237424547	0.021494370522006142	0.9700659563673262
IsoQuant + StringTie2	87	0.9893364928909952	0.8066666666666666	0.9617706237424547	0.00932642487046632	0.9760081674323634
IsoQuant + StringTie2	90	0.9896432681242808	0.782258064516129	0.9637462235649547	0.011363636363636364	0.9760326364099949
IsoQuant + StringTie2	93	0.9920544835414302	0.7787610619469026	0.9678068410462777	0.013333333333333334	0.9771457592686643
IsoQuant + StringTie2	99	0.9976553341148886	0.8226950354609929	0.9728370221327968	0.013265306122448979	0.9797365754812564
Isosceles + IsoQuant	0	0.9048223350253807	0.0970873786407767	0.7374245472837022	0.05419354838709677	0.8287167891464104
Isosceles + IsoQuant	3	0.8994778067885117	0.14473684210526316	0.7263581488933601	0.0549738219895288	0.8213879408418657
Isosceles + IsoQuant	6	0.9085051546391752	0.07373271889400922	0.7260825780463243	0.05380577427821522	0.8216524216524217
Isosceles + IsoQuant	9	0.963758389261745	0.1686746987951807	0.7645875251509054	0.08433734939759036	0.8333333333333334
Isosceles + IsoQuant	12	0.9849726775956285	0.1946564885496183	0.7766599597585513	0.08204518430439953	0.84141689373297
Isosceles + IsoQuant	15	0.9933862433862434	0.2320675105485232	0.8116817724068479	0.11816192560175055	0.8453067645516518
Isosceles + IsoQuant	18	1.0	0.22510822510822512	0.8199195171026157	0.08220720720720721	0.8660998937300743
Isosceles + IsoQuant	21	0.9986807387862797	0.3148936170212766	0.8368580060422961	0.07666666666666666	0.8779714738510301
Isosceles + IsoQuant	24	0.9986282578875172	0.3018867924528302	0.8128772635814889	0.056074766355140186	0.8735135135135135
Isosceles + IsoQuant	27	1.0	0.366412213740458	0.8329979879275654	0.041666666666666664	0.891280947255113
Isosceles + IsoQuant	30	0.998639455782313	0.3953488372093023	0.8418932527693856	0.046750285062713795	0.8941176470588236
Isosceles + IsoQuant	33	1.0	0.47161572052401746	0.8782696177062375	0.06129032258064516	0.9074844074844075
Isosceles + IsoQuant	36	1.0	0.519650655021834	0.8892245720040282	0.05359056806002144	0.9169262720664589
Isosceles + IsoQuant	39	1.0	0.5725806451612904	0.8933601609657947	0.07210031347962383	0.9103024090210149
Isosceles + IsoQuant	42	1.0	0.589041095890411	0.9094567404426559	0.05439330543933055	0.9271794871794872
Isosceles + IsoQuant	45	1.0	0.5665024630541872	0.9113796576032226	0.04334038054968287	0.9334708612686952
Isosceles + IsoQuant	48	1.0	0.6030150753768844	0.920523138832998	0.04885654885654886	0.9355828220858896
Isosceles + IsoQuant	51	1.0	0.6681614349775785	0.9254783484390735	0.04963805584281282	0.9377551020408164
Isosceles + IsoQuant	54	1.0	0.7045454545454546	0.9476861167002012	0.0465587044534413	0.9505549949545913
Isosceles + IsoQuant	57	1.0	0.6910994764397905	0.9406438631790744	0.033092037228541885	0.9535951045385007
Isosceles + IsoQuant	60	1.0	0.72	0.9436052366565961	0.02598752598752599	0.9585677749360614
Isosceles + IsoQuant	63	1.0	0.7751479289940828	0.9617706237424547	0.018480492813141684	0.9715447154471545
Isosceles + IsoQuant	66	1.0	0.7329192546583851	0.9566968781470292	0.020618556701030927	0.9679062659195109
Isosceles + IsoQuant	69	1.0	0.7894736842105263	0.9637826961770624	0.018442622950819672	0.9725888324873097
Isosceles + IsoQuant	72	1.0	0.8503401360544217	0.9778672032193159	0.022132796780684104	0.9778672032193159
Isosceles + IsoQuant	75	1.0	0.79375	0.9667673716012085	0.01940755873340143	0.973630831643002
Isosceles + IsoQuant	78	1.0	0.8223684210526315	0.9728370221327968	0.017276422764227643	0.9777553083923155
Isosceles + IsoQuant	81	1.0	0.8321167883211679	0.9768378650553877	0.004106776180698152	0.9862735129639044
Isosceles + IsoQuant	84	1.0	0.8571428571428571	0.9798792756539235	0.01616161616161616	0.9818548387096774
Isosceles + IsoQuant	87	1.0	0.86	0.9788732394366197	0.0040941658137154556	0.9873160832064941
Isosceles + IsoQuant	90	1.0	0.8225806451612904	0.9778449144008057	0.007157464212678937	0.9852866565195332
Isosceles + IsoQuant	93	1.0	0.8495575221238938	0.9828973843058351	0.006103763987792472	0.9883662114314619
Isosceles + IsoQuant	99	1.0	0.8723404255319149	0.9818913480885312	0.006109979633401222	0.9878542510121457
Isosceles	0	0.9048223350253807	0.09223300970873786	0.7364185110663984	0.05181347150259067	0.8289920724801813
Isosceles	3	0.8994778067885117	0.14035087719298245	0.7253521126760564	0.05131578947368421	0.82212086659065
Isosceles	6	0.9085051546391752	0.059907834101382486	0.7230614300100705	0.05151915455746367	0.8205714285714286
Isosceles	9	0.963758389261745	0.13654618473895583	0.7565392354124748	0.0784313725490196	0.830939226519337
Isosceles	12	0.9849726775956285	0.16030534351145037	0.7676056338028169	0.0773881499395405	0.8380010982976387
Isosceles	15	0.9933862433862434	0.18565400843881857	0.8006042296072508	0.09966024915062288	0.847547974413646
Isosceles	18	1.0	0.1471861471861472	0.8018108651911469	0.08285385500575373	0.8556092324208266
Isosceles	21	0.9986807387862797	0.2425531914893617	0.8197381671701913	0.06329113924050633	0.874328678839957
Isosceles	24	0.9986282578875172	0.2	0.7857142857142857	0.05790108564535585	0.8568294020844761
Isosceles	27	1.0	0.22900763358778625	0.7967806841046278	0.04	0.8708081363386476
Isosceles	30	0.998639455782313	0.29069767441860467	0.8147029204431017	0.03345280764635603	0.8841530054644808
Isosceles	33	1.0	0.29694323144104806	0.8380281690140845	0.06823266219239374	0.8824152542372882
Isosceles	36	1.0	0.30131004366812225	0.8388721047331319	0.04472477064220184	0.8932975871313673
Isosceles	39	1.0	0.3346774193548387	0.8340040241448692	0.0778642936596218	0.8758584257791865
Isosceles	42	1.0	0.3561643835616438	0.858148893360161	0.05432372505543237	0.8997890295358649
Isosceles	45	1.0	0.32019704433497537	0.8610271903323263	0.048943270300333706	0.9038054968287527
Isosceles	48	1.0	0.2864321608040201	0.8571428571428571	0.03728813559322034	0.9068653539116551
Isosceles	51	1.0	0.484304932735426	0.8841893252769386	0.04772234273318872	0.9169712793733682
Isosceles	54	1.0	0.3977272727272727	0.8933601609657947	0.04516129032258064	0.9230769230769231
Isosceles	57	1.0	0.35602094240837695	0.8762575452716298	0.035437430786267994	0.9182920400632578
Isosceles	60	1.0	0.33	0.865055387713998	0.030474040632054177	0.9143161255987228
Isosceles	63	1.0	0.46153846153846156	0.9084507042253521	0.022727272727272728	0.9416058394160584
Isosceles	66	1.0	0.40993788819875776	0.904330312185297	0.022850924918389554	0.9393305439330544
Isosceles	69	1.0	0.4269005847953216	0.9014084507042254	0.017543859649122806	0.9401888772298006
Isosceles	72	1.0	0.5170068027210885	0.9285714285714286	0.015991471215351813	0.9554865424430642
Isosceles	75	1.0	0.4375	0.9093655589123867	0.025889967637540454	0.940625
Isosceles	78	1.0	0.42105263157894735	0.9114688128772636	0.015217391304347827	0.9467084639498433
Isosceles	81	1.0	0.48905109489051096	0.9295065458207452	0.006458557588805167	0.9604578563995838
Isosceles	84	1.0	0.4714285714285714	0.9255533199195171	0.010752688172043012	0.9563409563409564
Isosceles	87	1.0	0.56	0.9336016096579477	0.0074866310160427805	0.96215655780197
Isosceles	90	1.0	0.49193548387096775	0.9365558912386707	0.00641025641025641	0.9642301710730948
Isosceles	93	1.0	0.4336283185840708	0.9356136820925554	0.0053475935828877	0.9642301710730948
Isosceles	99	1.0	0.4397163120567376	0.920523138832998	0.007592190889370932	0.9551148225469729
Isosceles + StringTie2	0	0.8946700507614214	0.0970873786407767	0.7293762575452716	0.07525510204081633	0.8155230596175478
Isosceles + StringTie2	3	0.8851174934725848	0.14035087719298245	0.7142857142857143	0.07552083333333333	0.8059023836549376
Isosceles + StringTie2	6	0.9033505154639175	0.059907834101382486	0.7190332326283988	0.07512953367875648	0.8090651558073655
Isosceles + StringTie2	9	0.9476510067114094	0.14056224899598393	0.7454728370221329	0.0874384236453202	0.8205980066445183
Isosceles + StringTie2	12	0.9699453551912568	0.15648854961832062	0.755533199195171	0.08526187576126674	0.8275482093663912
Isosceles + StringTie2	15	0.9854497354497355	0.19831223628691982	0.797583081570997	0.13062568605927552	0.8319327731092437
Isosceles + StringTie2	18	0.9777195281782438	0.16017316017316016	0.7877263581488934	0.09375	0.8428417653390743
Isosceles + StringTie2	21	0.9841688654353562	0.24680851063829787	0.8096676737160121	0.0726643598615917	0.864516129032258
Isosceles + StringTie2	24	0.9849108367626886	0.20754716981132076	0.7776659959758552	0.07202881152460984	0.8461959496442255
Isosceles + StringTie2	27	0.9863387978142076	0.2595419847328244	0.7947686116700201	0.0650887573964497	0.8591625883632409
Isosceles + StringTie2	30	0.9863945578231292	0.3023255813953488	0.8086606243705942	0.057511737089201875	0.870460704607046
Isosceles + StringTie2	33	0.9803921568627451	0.3537117903930131	0.8360160965794768	0.07973421926910298	0.8761201897733263
Isosceles + StringTie2	36	0.9882198952879581	0.3930131004366812	0.850956696878147	0.06215316315205328	0.8922914466737064
Isosceles + StringTie2	39	0.9932975871313673	0.4112903225806452	0.8480885311871227	0.08864864864864865	0.8785825951016154
Isosceles + StringTie2	42	0.9909677419354839	0.4292237442922374	0.8672032193158954	0.08589607635206786	0.890036138358286
Isosceles + StringTie2	45	0.9898734177215189	0.4482758620689655	0.879154078549849	0.07521186440677965	0.9013939081053175
Isosceles + StringTie2	48	0.9949685534591195	0.4623115577889447	0.8883299798792756	0.06263269639065817	0.9121900826446281
Isosceles + StringTie2	51	0.9935064935064936	0.6322869955156951	0.9123867069486404	0.06790123456790123	0.9221374045801527
Isosceles + StringTie2	54	0.9987775061124694	0.5909090909090909	0.9265593561368209	0.07622868605817452	0.9251632345554998
Isosceles + StringTie2	57	0.9925280199252802	0.5392670157068062	0.9054325955734407	0.055613850996852045	0.9244992295839753
Isosceles + StringTie2	60	0.9911727616645649	0.6	0.9123867069486404	0.04931794333683106	0.9311408016443987
Isosceles + StringTie2	63	0.9951515151515151	0.6923076923076923	0.9436619718309859	0.04285714285714286	0.950354609929078
Isosceles + StringTie2	66	0.9951923076923077	0.6273291925465838	0.9355488418932527	0.040289256198347105	0.9474757776644569
Isosceles + StringTie2	69	1.0	0.6198830409356725	0.9346076458752515	0.03128258602711158	0.9513568868407578
Isosceles + StringTie2	72	0.9940968122786304	0.7074829931972789	0.9517102615694165	0.03567787971457696	0.9579746835443038
Isosceles + StringTie2	75	0.9939975990396158	0.7	0.94662638469285	0.04081632653061224	0.952863659401926
Isosceles + StringTie2	78	0.995249406175772	0.7368421052631579	0.9557344064386318	0.02564102564102564	0.9649568308786186
Isosceles + StringTie2	81	1.0	0.7445255474452555	0.9647532729103726	0.013388259526261586	0.9755600814663951
Isosceles + StringTie2	84	0.9953161592505855	0.75	0.9607645875251509	0.024514811031664963	0.968068930562595
Isosceles + StringTie2	87	0.995260663507109	0.8	0.96579476861167	0.009287925696594427	0.97809475292919
Isosceles + StringTie2	90	0.996547756041427	0.7258064516129032	0.9627391742195368	0.013415892672858616	0.9745158002038736
Isosceles + StringTie2	93	0.9977298524404086	0.7522123893805309	0.9698189134808853	0.015321756894790603	0.9771920932589965
Isosceles + StringTie2	99	1.0	0.7801418439716312	0.9688128772635815	0.010277492291880781	0.9791560752414845
LIQA + StringTie2	0	0.5139593908629442	0.0	0.4074446680080483	0.05152224824355972	0.5700211118930331
LIQA + StringTie2	3	0.566579634464752	0.0	0.43661971830985913	0.046153846153846156	0.5990338164251208
LIQA + StringTie2	6	0.5309278350515464	0.0	0.4149043303121853	0.04849884526558892	0.5778401122019635
LIQA + StringTie2	9	0.6241610738255033	0.0	0.4678068410462777	0.00641025641025641	0.6361149110807114
LIQA + StringTie2	12	0.6161202185792349	0.0	0.4537223340040241	0.006607929515418502	0.6229281767955801
LIQA + StringTie2	15	0.7063492063492064	0.0	0.5377643504531722	0.00558659217877095	0.6980392156862745
LIQA + StringTie2	18	0.6579292267365662	0.004329004329004329	0.506036217303823	0.011787819253438114	0.669328010645376
LIQA + StringTie2	21	0.7282321899736148	0.00425531914893617	0.5568982880161127	0.00718132854578097	0.7135483870967742
LIQA + StringTie2	24	0.7064471879286695	0.0	0.5181086519114688	0.001937984496124031	0.6821192052980133
LIQA + StringTie2	27	0.7349726775956285	0.007633587786259542	0.5432595573440644	0.0036900369003690036	0.703125
LIQA + StringTie2	30	0.6965986394557823	0.007751937984496124	0.5176233635448136	0.001941747572815534	0.6816976127320955
LIQA + StringTie2	33	0.7215686274509804	0.004366812227074236	0.5563380281690141	0.00718132854578097	0.7130883301096067
LIQA + StringTie2	36	0.7447643979057592	0.048034934497816595	0.5840886203423967	0.00684931506849315	0.735573874445149
LIQA + StringTie2	39	0.7184986595174263	0.020161290322580645	0.5442655935613682	0.007339449541284404	0.7030539311241065
LIQA + StringTie2	42	0.6954838709677419	0.0502283105022831	0.5533199195171026	0.0054249547920434	0.7110536522301228
LIQA + StringTie2	45	0.7177215189873418	0.054187192118226604	0.5820745216515609	0.0051635111876075735	0.7344345616264295
LIQA + StringTie2	48	0.7194968553459119	0.04522613065326633	0.5845070422535211	0.0	0.7377777777777778
LIQA + StringTie2	51	0.7116883116883117	0.06726457399103139	0.5669687814702921	0.01054481546572935	0.7208706786171575
LIQA + StringTie2	54	0.7053789731051344	0.07954545454545454	0.5945674044265593	0.005050505050505051	0.7443324937027708
LIQA + StringTie2	57	0.7285180572851806	0.05235602094240838	0.5985915492957746	0.008333333333333333	0.7465495608531995
LIQA + StringTie2	60	0.6860025220680959	0.07	0.5619335347432024	0.008880994671403197	0.7172236503856041
LIQA + StringTie2	63	0.6496969696969697	0.08284023668639054	0.5533199195171026	0.01079136690647482	0.7096774193548387
LIQA + StringTie2	66	0.6514423076923077	0.08074534161490683	0.5589123867069486	0.005376344086021506	0.7156673114119922
LIQA + StringTie2	69	0.6452004860267315	0.0935672514619883	0.5503018108651911	0.014414414414414415	0.7062621045836023
LIQA + StringTie2	72	0.6162927981109799	0.09523809523809523	0.5392354124748491	0.01107011070110701	0.6979166666666666
LIQA + StringTie2	75	0.6014405762304922	0.08125	0.5176233635448136	0.011538461538461539	0.6794448116325181
LIQA + StringTie2	78	0.5914489311163895	0.07236842105263158	0.5120724346076458	0.013565891472868217	0.6741721854304635
LIQA + StringTie2	81	0.5759345794392523	0.051094890510948905	0.5035246727089627	0.025341130604288498	0.6640106241699867
LIQA + StringTie2	84	0.5585480093676815	0.07857142857142857	0.4909456740442656	0.031746031746031744	0.6515353805073432
LIQA + StringTie2	87	0.5627962085308057	0.06666666666666667	0.4879275653923541	0.018218623481781375	0.6518817204301075
LIQA + StringTie2	90	0.5489067894131185	0.07258064516129033	0.48942598187311176	0.01818181818181818	0.6532258064516129
LIQA + StringTie2	93	0.5414301929625426	0.061946902654867256	0.4869215291750503	0.043478260869565216	0.6453333333333333
LIQA + StringTie2	99	0.5498241500586166	0.04964539007092199	0.4788732394366197	0.0205761316872428	0.6432432432432432
NanoCount + StringTie2	0	0.17385786802030456	0.0	0.13782696177062373	0.09868421052631579	0.23909249563699825
NanoCount + StringTie2	3	0.15535248041775457	0.0	0.11971830985915492	0.11194029850746269	0.21099290780141844
NanoCount + StringTie2	6	0.13917525773195877	0.0	0.10876132930513595	0.12195121951219512	0.1935483870967742
NanoCount + StringTie2	9	0.23355704697986576	0.0	0.1750503018108652	0.01694915254237288	0.2971818958155423
NanoCount + StringTie2	12	0.2650273224043716	0.0	0.19517102615694165	0.015228426395939087	0.32577665827036106
NanoCount + StringTie2	15	0.2962962962962963	0.004219409282700422	0.22658610271903323	0.03017241379310345	0.3673469387755102
NanoCount + StringTie2	18	0.3617300131061599	0.012987012987012988	0.2806841046277666	0.017605633802816902	0.43661971830985913
NanoCount + StringTie2	21	0.37994722955145116	0.00425531914893617	0.29103726082578046	0.017006802721088437	0.4491064491064491
NanoCount + StringTie2	24	0.42112482853223593	0.0	0.30885311871227367	0.07250755287009064	0.4633962264150943
NanoCount + StringTie2	27	0.453551912568306	0.015267175572519083	0.3380281690140845	0.005917159763313609	0.5045045045045045
NanoCount + StringTie2	30	0.48027210884353744	0.015503875968992248	0.3595166163141994	0.008333333333333333	0.5277161862527716
NanoCount + StringTie2	33	0.5111111111111111	0.039301310043668124	0.4024144869215292	0.06103286384976526	0.5633802816901409
NanoCount + StringTie2	36	0.5261780104712042	0.0611353711790393	0.418932527693857	0.021176470588235293	0.5867418899858956
NanoCount + StringTie2	39	0.5630026809651475	0.08870967741935484	0.44466800804828976	0.013392857142857142	0.6130374479889042
NanoCount + StringTie2	42	0.5329032258064517	0.1095890410958904	0.4396378269617706	0.09710743801652892	0.591339648173207
NanoCount + StringTie2	45	0.5734177215189873	0.1477832512315271	0.486404833836858	0.02028397565922921	0.6500672947510094
NanoCount + StringTie2	48	0.5949685534591195	0.135678391959799	0.5030181086519114	0.007936507936507936	0.6675567423230975
NanoCount + StringTie2	51	0.6285714285714286	0.17937219730941703	0.527693856998993	0.027829313543599257	0.6840731070496083
NanoCount + StringTie2	54	0.6210268948655256	0.24431818181818182	0.5543259557344065	0.0548885077186964	0.6987951807228916
NanoCount + StringTie2	57	0.663760896637609	0.23036649214659685	0.5804828973843058	0.022033898305084745	0.7285353535353535
NanoCount + StringTie2	60	0.669609079445145	0.225	0.5800604229607251	0.031932773109243695	0.72544080604534
NanoCount + StringTie2	63	0.713939393939394	0.28994082840236685	0.641851106639839	0.022970903522205207	0.7747419550698239
NanoCount + StringTie2	66	0.7331730769230769	0.2795031055900621	0.6596173212487412	0.03106508875739645	0.7849011384062313
NanoCount + StringTie2	69	0.7460510328068044	0.26900584795321636	0.6639839034205232	0.011976047904191617	0.7942238267148014
NanoCount + StringTie2	72	0.7863046044864227	0.3469387755102041	0.721327967806841	0.036290322580645164	0.8250863060989643
NanoCount + StringTie2	75	0.8007202881152461	0.33125	0.7250755287009063	0.01907356948228883	0.8338158656629994
NanoCount + StringTie2	78	0.838479809976247	0.3881578947368421	0.7696177062374245	0.020486555697823303	0.8619718309859155
NanoCount + StringTie2	81	0.8878504672897196	0.4233576642335766	0.823766364551863	0.022700119474313024	0.8939890710382513
NanoCount + StringTie2	84	0.9133489461358314	0.45	0.8480885311871227	0.015186915887850467	0.9113513513513514
NanoCount + StringTie2	87	0.933649289099526	0.41333333333333333	0.8551307847082495	0.013921113689095127	0.915948275862069
NanoCount + StringTie2	90	0.9574223245109321	0.3790322580645161	0.8851963746223565	0.012359550561797753	0.9336165693043016
NanoCount + StringTie2	93	0.9670828603859251	0.4778761061946903	0.9114688128772636	0.009836065573770493	0.9491880565741225
NanoCount + StringTie2	99	0.981242672919109	0.48226950354609927	0.9104627766599598	0.01843817787418655	0.9446764091858038
