tpm_bulk	tpm_pseudobulk	status
183.3171891839613	2476.4135968091823	Correct vs Decoy
155.3301478280316	176.77141829758082	Correct vs Correct
155.3301478280316	441.8130507172007	Correct vs Decoy
155.3301478280316	2482.3649505169255	Correct vs Decoy
378.31520463252616	101.94675974168175	Correct vs Correct
378.31520463252616	38.88672755127698	Correct vs Decoy
378.31520463252616	1880.1536086337157	Correct vs Decoy
2250.4507947213265	3731.7953186018512	Correct vs Correct
2250.4507947213265	18698.545343841757	Correct vs Decoy
2250.4507947213265	6536.7383416947405	Correct vs Decoy
3011.3337983579186	774.1559098624823	Correct vs Correct
3011.3337983579186	1445.8384432238252	Correct vs Decoy
3011.3337983579186	87.99371289024734	Correct vs Decoy
814.6203312448778	809.9879541119919	Correct vs Correct
814.6203312448778	1658.96762307217	Correct vs Decoy
814.6203312448778	945.286518440999	Correct vs Decoy
216.0814956606834	1688.8395846493468	Correct vs Correct
216.0814956606834	3407.52428384901	Correct vs Decoy
216.0814956606834	445.56125639313905	Correct vs Decoy
1179.791151794594	2550.477133621095	Correct vs Correct
1179.791151794594	8760.35412216394	Correct vs Decoy
1179.791151794594	2183.526751416981	Correct vs Decoy
446.2048336321001	1659.5344850754425	Correct vs Correct
446.2048336321001	1088.1822535010579	Correct vs Decoy
446.2048336321001	3936.6107517228975	Correct vs Decoy
569.8890536979487	4855.150118772018	Correct vs Correct
569.8890536979487	2028.989792156244	Correct vs Decoy
569.8890536979487	8807.577956548175	Correct vs Decoy
13.807124613125543	397.64381413301965	Correct vs Correct
13.807124613125543	29.91286734713614	Correct vs Decoy
13.807124613125543	1251.6687726495286	Correct vs Decoy
1725.2001742487969	1561.1746048401733	Correct vs Correct
1725.2001742487969	1.1965146938854454	Correct vs Decoy
1725.2001742487969	335.5615165141038	Correct vs Decoy
755.9400533832214	1685.3923582384734	Correct vs Correct
755.9400533832214	381.6881873494571	Correct vs Decoy
755.9400533832214	182.97829070787182	Correct vs Decoy
5585.90683657027	2817.5600037532836	Correct vs Correct
5585.90683657027	1148.642140983087	Correct vs Decoy
5585.90683657027	4490.311570023095	Correct vs Decoy
696.5694173142314	1075.1377313954404	Correct vs Correct
696.5694173142314	13.759918979682622	Correct vs Decoy
696.5694173142314	1090.198029866057	Correct vs Decoy
60.986067855762826	39.33072180084637	Correct vs Correct
60.986067855762826	874.8735964486287	Correct vs Decoy
60.986067855762826	893.8155155365613	Correct vs Decoy
444.5894018453275	1100.3193895695572	Correct vs Correct
444.5894018453275	2096.892001034243	Correct vs Decoy
444.5894018453275	2341.6358000223336	Correct vs Decoy
4060.6752410494214	5468.521214694393	Correct vs Correct
4060.6752410494214	26859.06271966701	Correct vs Decoy
4060.6752410494214	12523.374640773647	Correct vs Decoy
6103.094095319928	1584.1585643003195	Correct vs Correct
6103.094095319928	292.8768841958099	Correct vs Decoy
6103.094095319928	379.4155161541898	Correct vs Decoy
448.6210803812595	1192.314028713529	Correct vs Correct
448.6210803812595	245.88376959345908	Correct vs Decoy
448.6210803812595	2089.405393442565	Correct vs Decoy
4249.142487483854	6320.772605613499	Correct vs Correct
4249.142487483854	16161.623098984186	Correct vs Decoy
4249.142487483854	3550.143580511533	Correct vs Decoy
272.0003476695131	1505.313366625553	Correct vs Correct
272.0003476695131	461.85467183978193	Correct vs Decoy
272.0003476695131	1801.8194473692097	Correct vs Decoy
1224.6919203946397	1848.565975128548	Correct vs Correct
1224.6919203946397	418.78014285990594	Correct vs Decoy
1224.6919203946397	721.5788407649299	Correct vs Decoy
235.64618967706957	1568.5247677631498	Correct vs Correct
235.64618967706957	665.5612984737791	Correct vs Decoy
235.64618967706957	3976.2823904325232	Correct vs Decoy
477.7264981262248	447.9924301554076	Correct vs Correct
477.7264981262248	230.0299498994769	Correct vs Decoy
477.7264981262248	608.2052486818133	Correct vs Decoy
1043.8185933113525	1180.8036735761482	Correct vs Correct
1043.8185933113525	0.5982573469427227	Correct vs Decoy
1043.8185933113525	80.24297134032918	Correct vs Decoy
527.4321471985775	863.6441434497193	Correct vs Correct
527.4321471985775	639.5371038817706	Correct vs Decoy
527.4321471985775	584.8010487075506	Correct vs Decoy
1032.7728945510532	1285.168636919489	Correct vs Correct
1032.7728945510532	33.20328275532111	Correct vs Decoy
1032.7728945510532	54.103215524918916	Correct vs Decoy
381.0766281598494	1312.3715898974244	Correct vs Correct
381.0766281598494	3.589544081656337	Correct vs Decoy
381.0766281598494	854.7092250341123	Correct vs Decoy
