UMAP_1	UMAP_2	pseudotime_glut_T1	pseudotime_glut_T2	pseudotime_gaba	pseudotime_rad_glia	pseudotime_cyc_rad_glia	pseudotime_cr_cells
-1.8079893021623334	2.2279082055408823	NA	NA	78.05764226728056	NA	NA	NA
0.3230699868162431	-1.6069593910853994	NA	11.756130879490236	NA	NA	NA	NA
-0.5275473623315535	-3.2645982985179556	12.653029766648446	NA	NA	NA	NA	NA
-0.32082510281006915	2.714984964879261	NA	NA	68.93764140395986	NA	NA	NA
-3.3741169600526533	-2.4919616465251577	21.179090196940294	NA	NA	NA	NA	NA
-2.2626220612565717	-2.676152635065807	16.906063451375655	NA	NA	NA	NA	NA
-0.6743489532510482	-2.672950435129894	12.941966556857473	NA	NA	NA	NA	NA
-1.6943370132486066	1.8624189610798227	25.129365324337652	NA	NA	NA	NA	NA
3.247765717025594	3.1499684567768442	NA	NA	NA	NA	28.125900522553405	NA
-2.4667940764466962	-0.8600095991771353	26.416079949083173	NA	NA	NA	NA	NA
0.2692074150999345	-2.4292313341777456	NA	10.961978612945504	NA	NA	NA	NA
-0.691839280609294	-3.3715647940318716	13.559158792876655	NA	NA	NA	NA	NA
-0.8204528121988021	-3.1073812727611196	12.201365949336505	NA	NA	NA	NA	NA
-1.687174323085948	-3.407836604563488	14.857814511877002	NA	NA	NA	NA	NA
3.6359655232389727	3.0333731885273325	NA	NA	NA	NA	28.68049648231223	NA
-0.12808656979004962	-1.6342046742122305	NA	12.008264310449462	NA	NA	NA	NA
0.2078710169752397	1.8289414162952768	NA	NA	66.98361472250339	NA	NA	NA
-2.274213138107463	-2.025780606714977	18.303962839903743	NA	NA	NA	NA	NA
-2.718190494064494	-1.213036227671398	23.97490275475386	NA	NA	NA	NA	NA
0.00663262319167035	-1.5540341620128286	NA	11.220871371015116	NA	NA	NA	NA
-2.4349116711656293	-0.4337157492320669	26.080838577501556	NA	NA	NA	NA	NA
-0.03552055645386798	1.9023440594990122	NA	NA	69.51220871489414	NA	NA	NA
-2.606925073150798	-1.8713764433543814	20.604400441272837	NA	NA	NA	NA	NA
6.093296226974324	0.03690120328407166	NA	NA	NA	0	NA	NA
4.4324080319364825	2.821279120000111	NA	NA	NA	NA	21.955699293291737	NA
-0.7577787964383803	-2.748866248575939	12.688721901580227	NA	NA	NA	NA	NA
-0.36767828751008136	-1.2777522091548574	NA	20.785090297742656	NA	NA	NA	NA
4.6173421711881915	2.171961378606068	NA	NA	NA	NA	34.77315688955734	NA
-1.1782441167871198	-1.3104738478343618	NA	26.99839030354847	NA	NA	NA	NA
-2.651808443550273	-1.3097098354976309	24.518941851392963	NA	NA	NA	NA	NA
5.607711491103963	0.3462281043846476	NA	NA	NA	194.55532081873207	NA	NA
5.967667278762654	0.07634134993146537	NA	NA	NA	122.13176841812674	NA	NA
5.55347317170699	0.4025625403244364	NA	NA	NA	194.53401616118816	NA	NA
-1.4979686169664106	-0.7987533096950186	NA	26.94056958475776	NA	NA	NA	NA
0.7949889273603715	-3.0187014822642935	5.630115855429814	5.285525194317421	NA	NA	NA	NA
-2.5711514382402143	-0.09095430716682794	NA	NA	NA	NA	NA	562.5011627961037
-0.9886295460874878	-2.8553783182780874	13.316041782598706	NA	NA	NA	NA	NA
-2.9168035416642866	-1.497630167452587	25.01487952562606	NA	NA	NA	NA	NA
0.5638490290602006	-2.798919845072521	7.245918411672848	8.512360745503171	NA	NA	NA	NA
-0.9413013077120028	3.3874498124439585	NA	NA	75.31089097408582	NA	NA	NA
-3.082631412033244	-3.0187463049571646	19.022912257241025	NA	NA	NA	NA	NA
6.027519402023152	-0.24989028617550257	NA	NA	NA	435.95617902931366	NA	NA
0.8881631464918412	-2.2278286699931753	6.797000665396425	8.37387229342027	NA	NA	NA	NA
0.1489660115202226	1.411802958996998	NA	NA	72.41690339248247	NA	NA	NA
-2.9705577521363935	-3.0271848921458853	19.32274353792779	NA	NA	NA	NA	NA
-2.317565026764079	-3.3439738039653433	16.985370115824562	NA	NA	NA	NA	NA
0.3725878567655839	2.1285579915363657	NA	NA	66.70710392574136	NA	NA	NA
6.118987259383992	0.057218943091140964	NA	NA	NA	189.01770903264236	NA	NA
-0.48693323421876056	2.8243602032978403	NA	NA	69.83674473754529	NA	NA	NA
-2.832559528831645	-1.9544167999904287	23.013428350737993	NA	NA	NA	NA	NA
-0.9265090926329337	3.5275936837513315	NA	NA	85.30147549946763	NA	NA	NA
-3.4259007601777753	-2.107523131815685	20.8136752270712	NA	NA	NA	NA	NA
-1.4491202561895093	3.345214199574696	NA	NA	75.3208427651417	NA	NA	NA
0.8495822520216264	-2.8913473372142446	6.35914644828535	6.042680537259839	NA	NA	NA	NA
-1.1081059305707655	-2.7915879969279898	14.064045764344067	NA	NA	NA	NA	NA
-1.903158071521922	-1.8697610382716787	23.588967665442574	NA	NA	NA	NA	NA
-0.35833049106995685	-2.979177880732311	10.78292746826786	NA	NA	NA	NA	NA
-2.082439604286357	-1.036043811289562	26.670240149361145	NA	NA	NA	NA	NA
4.7061015934904376	2.172450375111805	NA	NA	NA	NA	36.464844362414574	NA
-1.663302126411601	-0.9040336494128836	NA	27.192212726281376	NA	NA	NA	NA
-1.3641702263395032	-1.0611459498088491	NA	25.170314801243524	NA	NA	NA	NA
-0.17622578430573566	-1.5158197168986929	NA	19.558232743770326	NA	NA	NA	NA
-1.4212288885156354	-0.7071096186320913	NA	25.23588186200974	NA	NA	NA	NA
-0.04175466585557086	-1.652372289149059	NA	17.465707390299865	NA	NA	NA	NA
0.28944700669844525	-1.6069479469936025	NA	14.341378864949695	NA	NA	NA	NA
-2.8467749981919965	-1.3895260576884878	24.610278612357394	NA	NA	NA	NA	NA
-2.4159663348237714	-0.697417843786968	26.063154369868816	NA	NA	NA	NA	NA
0.7981426091154374	-1.9510522370021475	NA	11.119411901397317	NA	NA	NA	NA
1.2193552823026934	-2.6809942011516226	3.5508534661435367	3.5798805261988695	NA	NA	NA	NA
-3.1585994391481123	-1.7855219130199087	21.62004758712137	NA	NA	NA	NA	NA
-0.97965937208037	-2.846492219416393	12.967338282040076	NA	NA	NA	NA	NA
-2.377370777610942	-2.7843686823527944	16.536644309325624	NA	NA	NA	NA	NA
-3.418251338485881	-1.7204505686442984	22.48233672112731	NA	NA	NA	NA	NA
-3.314395728592082	-2.6631805185954702	19.82748388505496	NA	NA	NA	NA	NA
5.589150604720906	0.0986949096639025	NA	NA	NA	197.06731027107946	NA	NA
0.37177735280592816	-2.8716751818339956	9.016003943681923	7.496125886780304	NA	NA	NA	NA
5.670101341720418	0.1003704632837641	NA	NA	NA	195.51713843209123	NA	NA
-3.083778682235881	-1.3176432137172354	23.054993449811384	NA	NA	NA	NA	NA
-2.4939807086030683	-1.1849258427302969	27.074557119586775	NA	NA	NA	NA	NA
-3.252046409134074	-2.8818980936687124	19.14529436547486	NA	NA	NA	NA	NA
0.3334560961683549	-2.977016139475597	9.45581951424254	6.812491445302621	NA	NA	NA	NA
-3.0227223067323408	-1.8083795790355337	22.679832339380496	NA	NA	NA	NA	NA
-1.60765290546815	-1.5078495030086172	13.543808010744367	NA	NA	NA	NA	NA
-2.2419421105424604	-2.0208935026805532	20.703069777882742	NA	NA	NA	NA	NA
-0.1764133601228438	-2.5594498400371206	9.845974938415917	NA	NA	NA	NA	NA
-0.5596402912179671	-1.4913478378932608	NA	20.556797004182737	NA	NA	NA	NA
-2.8027939229051313	-2.3045264963786734	19.204512717886765	NA	NA	NA	NA	NA
-2.998379292968913	-1.660340834109081	22.124092075481986	NA	NA	NA	NA	NA
-2.502059164528056	-0.36879872128178004	26.592044798183977	NA	NA	NA	NA	NA
-2.018376055244609	-2.3271373991649282	16.778334025882387	NA	NA	NA	NA	NA
0.10241883706648724	-2.7129487280528677	8.01078350506591	8.219160755835446	NA	NA	NA	NA
4.204364952560262	3.3348770852405893	NA	NA	NA	NA	19.284378843748133	NA
5.377182182784871	1.550263595135914	NA	NA	NA	196.91279901054378	NA	NA
0.3905838103254594	-1.6494721655528677	NA	15.899530700684153	NA	NA	NA	NA
3.916676697250203	3.199512075932728	NA	NA	NA	NA	22.579483096824674	NA
-0.5063739745656691	-1.1592119221370352	NA	16.18659686433083	NA	NA	NA	NA
-1.3557848362962446	3.4644103761036265	NA	NA	NA	NA	NA	477.96752306853494
-3.2330978541413984	-2.9122471098582876	18.840747644331845	NA	NA	NA	NA	NA
-0.7476691036264144	2.8282297368366587	NA	NA	73.89203043423771	NA	NA	NA
5.714524921890096	0.9256460781414377	NA	NA	NA	193.9516236444874	NA	NA
-1.7247731118241987	-3.1756586317699087	15.409615390122838	NA	NA	NA	NA	NA
1.2525741429289141	-2.6692849878947866	3.782007219147805	3.7052944849085616	NA	NA	NA	NA
-1.818790259842082	-1.3894052986781729	NA	NA	NA	NA	NA	559.4062350180947
-1.2899722783605299	3.2063275094349253	NA	NA	74.1600840918895	NA	NA	NA
6.323330578323201	-0.016055166421426556	NA	NA	NA	179.90006040630627	NA	NA
-1.9487594990770063	2.7142110581714975	NA	NA	78.97365500901743	NA	NA	NA
-2.5205938248674116	-1.7993286137263906	23.457268537112398	NA	NA	NA	NA	NA
-2.9076707987825117	-1.6663247828166616	23.25360878307599	NA	NA	NA	NA	NA
0.1623733611067094	3.096491884740101	NA	NA	68.86105987734136	NA	NA	NA
-1.8151160507241926	2.8000171895344126	NA	NA	75.09564709642589	NA	NA	NA
-3.239268842224284	-2.280074525324596	21.82098312978499	NA	NA	NA	NA	NA
-2.311139050010844	-3.448207545725597	17.47661399993909	NA	NA	NA	NA	NA
-3.229627433303996	-2.740241218058361	19.498476159915462	NA	NA	NA	NA	NA
5.122566875930623	2.219959091695057	NA	NA	NA	NA	43.34456991086181	NA
3.9466859669645586	3.213906597645985	NA	NA	NA	NA	22.851181365123807	NA
-3.008153977874919	-1.7398095612208975	21.298995274326803	NA	NA	NA	NA	NA
-1.7059846549073896	-3.5828212980907095	14.658772489794945	NA	NA	NA	NA	NA
-1.6072073011438093	3.37540156796764	NA	NA	82.9234273696716	NA	NA	NA
5.430552181716756	-0.1349191252868307	NA	NA	NA	204.8423391505467	NA	NA
-0.19363832760254962	-2.3126446489970816	9.68572223017381	NA	NA	NA	NA	NA
-0.1725228457490645	-1.8080683235805166	NA	19.400339433774796	NA	NA	NA	NA
0.3265616269071855	-1.2935709242503775	NA	15.899530700684153	NA	NA	NA	NA
-2.2563378243486127	-2.4778696779887808	17.00612981116639	NA	NA	NA	NA	NA
-1.104825365428134	-2.5607012991588247	12.522469943826565	7.578360526319453	NA	NA	NA	NA
-0.6281411080400191	-1.4184744839351309	NA	22.415677639227958	NA	NA	NA	NA
1.1963471741636553	-2.2891933207194937	4.83058254043458	4.4287682672628375	NA	NA	NA	NA
1.0993162960966387	-2.437180924860729	4.801845575249764	4.510751377129846	NA	NA	NA	NA
-0.4202018408815108	2.8124745602924692	NA	NA	70.21598051925632	NA	NA	NA
-2.07353300142686	-3.234419990031017	16.952654501492468	NA	NA	NA	NA	NA
-2.588629308227702	-0.07359944626499536	NA	NA	NA	NA	NA	563.8997433849923
-2.629627409462138	0.33245043114017125	NA	NA	NA	NA	NA	595.3222241761673
5.401807960983113	1.4787251468021738	NA	NA	NA	NA	44.249975067073905	NA
5.291763958450154	-0.04288547828604104	NA	NA	NA	201.23160811198125	NA	NA
-1.8799248366395673	-3.3042175059001577	15.2783464031058	NA	NA	NA	NA	NA
-1.6742849378625593	2.8381899113972056	NA	NA	75.47313227829035	NA	NA	NA
-3.2632592349092207	-2.7847303633372915	19.296992735901057	NA	NA	NA	NA	NA
-0.12146759319703204	1.8398077006656992	NA	23.93191744855814	NA	NA	NA	NA
-1.723208668712779	1.3663322444279062	NA	NA	72.71949459075557	NA	NA	NA
-2.6011576085130415	-0.2922265414874685	27.681775218285647	NA	NA	NA	NA	NA
-0.7660066365043364	2.5088835473377573	NA	NA	72.27398280745662	NA	NA	NA
-0.6566226809064589	2.700486015828358	NA	NA	72.98041738995028	NA	NA	NA
0.09170716714461224	-1.889337349383129	NA	10.477228919849146	NA	NA	NA	NA
4.972012695785359	2.2795680280048716	NA	NA	NA	NA	37.38480187984669	NA
-0.1647489099542342	3.258920263798939	NA	NA	70.40336985643694	NA	NA	NA
-1.3708127169648847	3.128324102910267	NA	NA	75.4607935348639	NA	NA	NA
4.222603497024373	3.3690787072498667	NA	NA	NA	NA	0	NA
-2.0654403595964155	-2.903139520136608	16.031695692047283	NA	NA	NA	NA	NA
-1.5538952379266462	2.8453312630970347	NA	NA	82.54964633516896	NA	NA	NA
-2.5820331006089887	0.3657791133243906	NA	NA	NA	NA	NA	808.5775962902588
5.059825119491414	2.253558229954945	NA	NA	NA	NA	38.80788732504425	NA
-2.7205460696260175	-1.5281858925502432	23.93608108966244	NA	NA	NA	NA	NA
-0.9394024788181029	2.920368265660511	NA	NA	65.6067071689054	NA	NA	NA
-0.5800626008550368	1.7978356595356333	NA	NA	116.1517433931427	NA	NA	NA
-0.14836389112870318	1.8344712968189585	NA	NA	75.53211052720083	NA	NA	NA
-3.0532205729524335	-0.17439784452129725	22.48233672112731	NA	NA	NA	NA	NA
-2.2652043728868207	-0.5385740880649221	30.068665014695814	NA	NA	NA	NA	NA
-1.83667278576295	0.5708884115536081	NA	NA	NA	NA	NA	556.1650287537188
-1.2998918323556623	3.1277149434406626	NA	NA	75.42899765378974	NA	NA	NA
-2.340887132171794	-1.970899391619457	24.255416235918148	NA	NA	NA	NA	NA
0.3430604309995927	3.054922413380848	NA	NA	69.24842693736	NA	NA	NA
-1.5506311683694562	3.577188562901722	NA	NA	85.30147549946763	NA	NA	NA
-2.4442457585374555	-0.7714314942042959	28.945209021541714	NA	NA	NA	NA	NA
0.8804493517835893	-2.8731064085643423	6.107120994575942	6.3915250324554345	NA	NA	NA	NA
-3.0234704642335615	-1.2903932814281118	23.640334359051142	NA	NA	NA	NA	NA
0.48212367009718793	-3.010373759714855	4.746667086477216	5.3361806912661365	NA	NA	NA	NA
-0.706690344099208	2.6809445138294565	NA	NA	72.57425903483356	NA	NA	NA
1.0553569169004717	-2.4298857931773794	6.24560689498706	9.430948775259287	NA	NA	NA	NA
-0.3451089887658797	-3.301919627634777	10.78292746826786	NA	NA	NA	NA	NA
-0.1472916035691939	-3.059589076487316	11.147440287156979	NA	NA	NA	NA	NA
-0.2658143668214522	3.1499367471058237	NA	NA	72.07418478097665	NA	NA	NA
-3.031798425201579	-0.17811510309387568	22.065509895155166	NA	NA	NA	NA	NA
0.1589820952375688	3.0662499184925425	NA	NA	70.1617574058459	NA	NA	NA
-2.1610441832582197	-2.626462388483776	15.132982375906227	NA	NA	NA	NA	NA
-0.021495225910349913	2.82445580914806	NA	NA	68.77213875313892	NA	NA	NA
-1.5435335664788923	-2.724875140635265	15.837498188315601	NA	NA	NA	NA	NA
0.6803863615949907	-2.8840116743724478	6.879615038565859	6.916584653038809	NA	NA	NA	NA
-0.23805612612168414	-1.70345048948933	NA	21.429806019227755	NA	NA	NA	NA
1.4664441914518633	-2.7245609049480093	0	0	NA	NA	NA	NA
-0.2652008562127791	-2.2655796293895376	10.158214496587933	NA	NA	NA	NA	NA
-0.7534207134286605	-2.6192640547435415	13.096061324246547	NA	NA	NA	NA	NA
-1.6235781340638837	3.1990266557056772	NA	NA	79.28098654915283	NA	NA	NA
-0.16672754574219806	-3.099188971964611	10.630171918974181	NA	NA	NA	NA	NA
0.2892364830930986	3.133260559590565	NA	NA	68.10506863751405	NA	NA	NA
5.441096004958943	-0.11803570732284906	NA	NA	NA	199.31939808164265	NA	NA
-2.2332714228669843	-3.4959422831218374	16.31227723232267	NA	NA	NA	NA	NA
-1.5622645049134931	1.9085733409244883	NA	NA	NA	NA	NA	559.5577047063839
-0.16532600212494952	-1.6770027165095938	NA	10.443222894348638	NA	NA	NA	NA
1.038387236114339	-2.1222361807506216	5.18595270919175	10.956504074467986	NA	NA	NA	NA
0.765499529357747	-2.87777488276173	7.178454024043232	7.157229715127607	NA	NA	NA	NA
-1.376632365469142	-2.72793619677235	14.32926432036329	NA	NA	NA	NA	NA
0.3981690974195756	-2.8552591089885366	8.269334574091964	7.407169693353898	NA	NA	NA	NA
-1.3902730970422468	1.8146802897770273	NA	NA	72.80822049047086	NA	NA	NA
-2.7500606207887373	-3.220600295511974	18.23516178701187	NA	NA	NA	NA	NA
0.3079851241071977	2.2269044633228647	NA	NA	64.81074838198747	NA	NA	NA
-0.7892216472665511	3.2698870416004526	NA	NA	73.2861373413899	NA	NA	NA
-0.04116583156983478	-2.774021792856945	11.676078834835115	NA	NA	NA	NA	NA
-3.4128611712495527	-2.8807195906322134	19.229625607144197	NA	NA	NA	NA	NA
-3.408364120010539	-2.90192358538319	18.4855550354802	NA	NA	NA	NA	NA
-2.26367599058549	-3.0081545595805776	16.340794209852415	NA	NA	NA	NA	NA
0.8718635411222734	-2.727778363672985	5.675220757793661	5.502933436314062	NA	NA	NA	NA
0.028755125518635682	2.029118608983265	NA	NA	69.62768896632255	NA	NA	NA
-1.4097811012307844	-2.5322624926250112	15.334074268406798	NA	NA	NA	NA	NA
-1.8275043993035993	-3.4702822451274526	15.11456038197151	NA	NA	NA	NA	NA
1.3452686638792315	-2.212139296976818	3.9785216732113575	3.618911290596916	NA	NA	NA	NA
-1.060677613202735	-3.1357676272075308	13.749942399310173	NA	NA	NA	NA	NA
0.17000096749861615	-2.5671278719585073	NA	11.597500044209646	NA	NA	NA	NA
-1.6264250903169355	3.2149270291645395	NA	NA	76.42170805543168	NA	NA	NA
-1.171807604912921	2.85503704503368	NA	NA	72.73355564180588	NA	NA	NA
-1.7693641810456953	-2.655857968775524	14.626045762851776	NA	NA	NA	NA	NA
-2.2873715786973676	-2.414699244944347	17.063571720882106	NA	NA	NA	NA	NA
3.5716292233427325	3.0207455869037974	NA	NA	NA	NA	26.28654156776636	NA
-1.7350411443750104	2.0855067487079966	25.791283431151374	NA	NA	NA	NA	NA
-0.4713931708375655	-1.956113267390026	NA	18.691572799626794	NA	NA	NA	NA
0.2688114018400468	2.69980342343639	NA	NA	70.40336985643694	NA	NA	NA
1.453947481628255	-2.71792380854298	0	0	NA	NA	NA	NA
-0.2777951984445296	-3.0200120691936148	11.531066325794193	NA	NA	NA	NA	NA
0.7451892466505327	-2.84814899012257	6.992994015455508	6.551402205286977	NA	NA	NA	NA
-2.5430189995805463	-0.7741783742587698	27.39291401390166	NA	NA	NA	NA	NA
-0.9026610954443656	1.2315289492924082	NA	NA	NA	NA	NA	415.69040489974986
-2.6375030903856	-0.4187926833312643	27.72162545646663	NA	NA	NA	NA	NA
0.7368972868879594	-2.9848338846843374	7.330720884365176	6.584901555428002	NA	NA	NA	NA
-0.8560153572599135	3.2482314820606577	NA	NA	72.50485922723901	NA	NA	NA
-1.7635509400407514	2.900005173238026	NA	NA	75.45040085015138	NA	NA	NA
-0.3326144247094832	-2.338172603098644	10.314553643226587	NA	NA	NA	NA	NA
-0.9096217258612357	-2.8750716929118765	12.381414428333096	NA	NA	NA	NA	NA
-2.8847630648652753	-2.017798591105236	20.314197535639615	NA	NA	NA	NA	NA
-0.42888158846299274	-3.3358804468791616	11.484336096926143	6.584901555428002	NA	NA	NA	NA
-2.0708462624589643	-3.29702799364735	16.260962112503993	NA	NA	NA	NA	NA
0.21712737989027875	-2.8383428339641226	9.714947237805136	8.8584154316524355	NA	NA	NA	NA
4.258926567550496	3.3209443803150522	NA	NA	NA	NA	18.09066589368746	NA
4.768981155868367	2.540588688405262	NA	NA	NA	NA	35.53901149996731	NA
-1.8802262573281965	3.2141633744556772	NA	NA	131.44627390022404	NA	NA	NA
-1.742034020904704	3.014791082890736	NA	NA	76.27573752098667	NA	NA	NA
-0.3787774472276412	-2.7273029570262564	10.285006467220486	NA	NA	NA	NA	NA
-1.949116232875987	-3.1401211504619253	15.758028015530547	NA	NA	NA	NA	NA
-0.10157734442154986	3.3568669076282847	10.62702062729261	NA	NA	NA	NA	NA
-2.4329417376558027	-0.10761246427704217	NA	NA	NA	NA	NA	564.3153017886435
0.3524525732954301	-1.3722770695369375	NA	15.400105610179303	NA	NA	NA	NA
0.025008258338765077	1.9488096947986948	NA	NA	70.09182146479397	NA	NA	NA
0.16454273175795453	-3.06643717333485	10.552904145796417	7.004172397752595	NA	NA	NA	NA
-1.9465800552407941	2.7446630711872446	NA	NA	79.74966060728363	NA	NA	NA
-0.38892388630311114	-2.4822284464519155	11.737281547207814	NA	NA	NA	NA	NA
0.40937822770674603	1.4266579861957895	NA	NA	65.16996339773819	NA	NA	NA
-1.374903860572978	-0.69863270565678	NA	25.539296120394976	NA	NA	NA	NA
-0.4624674944917403	-1.451652098147167	NA	21.107368505838817	NA	NA	NA	NA
-0.805662470940753	-1.3630893711726797	NA	23.469061029488753	NA	NA	NA	NA
4.875503715987996	2.400552820714222	NA	NA	NA	NA	38.16323383295226	NA
-1.7541494398156843	-2.2013165239970816	15.455283013991046	NA	NA	NA	NA	NA
-1.5627786545793256	-1.0354822163264883	NA	25.115942319188267	NA	NA	NA	NA
-1.5164388446847639	-2.0827175860088003	NA	24.64990413959692	NA	NA	NA	NA
0.48373228025038617	1.8099779601414072	NA	NA	66.91887609264865	NA	NA	NA
-2.0462647109071455	2.7070019955952036	NA	NA	96.69346661488439	NA	NA	NA
-1.890539470199748	-0.3089426939170492	NA	21.519686210943707	NA	NA	NA	NA
4.3752180905302325	3.041436028035389	NA	NA	NA	NA	20.840828506684215	NA
-0.47926682520310504	3.2839158292133677	NA	NA	71.62996198555426	NA	NA	NA
-2.0952772526780805	-2.692927766291393	15.539515856449889	NA	NA	NA	NA	NA
-2.9547795681993207	-3.027557063547863	19.14529436547486	NA	NA	NA	NA	NA
-1.511783125881358	3.414475273640858	NA	NA	77.69535699504195	NA	NA	NA
4.41475885819991	2.611032318623768	NA	NA	NA	NA	30.04329786235481	NA
0.7153900237043657	-1.5933282856624258	NA	15.148490676171573	NA	NA	NA	NA
-1.1675214945117673	-1.0797424797694815	NA	23.671975018508917	NA	NA	NA	NA
1.234723505493001	-2.6181794886272085	3.3630468299800063	3.1736101279243694	NA	NA	NA	NA
-2.518343391899272	-0.1610259447972906	NA	NA	NA	NA	NA	563.2151650326285
0.14070909928877728	-3.0180823092143667	11.361299291437163	6.898200347052693	NA	NA	NA	NA
-1.8509075670282087	-2.1119136099498403	16.181995410750496	NA	NA	NA	NA	NA
-1.5477663307229719	3.5136159177143442	NA	NA	94.38111265539935	NA	NA	NA
-2.2574173836747846	-3.4147848372142446	17.324884145091453	NA	NA	NA	NA	NA
4.044277843948201	3.250753235371815	NA	NA	NA	NA	17.655931494267453	NA
-0.051436307911082335	3.045982908757435	NA	NA	71.78166836994863	NA	NA	NA
0.24992841195662396	-1.659889984576	NA	11.067530451632791	NA	NA	NA	NA
-0.5258933334390364	2.7764719243366587	NA	NA	71.38177232399312	NA	NA	NA
-1.2743667094747266	2.9395428414661753	NA	NA	73.98387598555982	NA	NA	NA
1.179233250137166	-2.8136164431254995	2.4632178250766583	2.849256631391748	NA	NA	NA	NA
-0.3585801153222762	-2.4137188677470816	10.78292746826786	NA	NA	NA	NA	NA
-2.371785464767619	-0.8781446699779165	28.009169672076332	NA	NA	NA	NA	NA
-2.3968617348710737	-2.5962535624187124	17.11528431359615	NA	NA	NA	NA	NA
-1.5940946965257368	3.134129118474232	NA	NA	77.28960676917292	NA	NA	NA
0.1150914998014726	2.48894817784618	NA	NA	67.29812406194056	NA	NA	NA
-0.616087499145671	-3.3269249682109487	12.378246096883386	NA	NA	NA	NA	NA
4.26417463731368	3.250285934956776	NA	NA	NA	NA	14.09674186834128	NA
-0.8201180129090987	3.499856781514393	NA	NA	73.25144898848254	NA	NA	NA
5.145773109908895	-0.13822554394413356	1.0373707990295158	1.0097908506816544	NA	NA	NA	NA
-0.29952556181351764	2.427081894429432	NA	NA	68.29072543072144	NA	NA	NA
-1.449213388446971	2.450937103780018	NA	NA	75.68724174008754	NA	NA	NA
0.627846416946248	1.7502959485370981	NA	NA	67.56199700918071	NA	NA	NA
-1.797850969318553	-2.0752274279277456	15.895958683563453	NA	NA	NA	NA	NA
-1.1545673935453138	-3.0027176623027456	14.047273617851154	NA	NA	NA	NA	NA
-1.294882538799449	2.642887663396107	NA	NA	72.97995284212391	NA	NA	NA
-1.7326899795572004	2.7830777879078257	NA	NA	79.37560761595634	NA	NA	NA
-1.334738495830699	-2.860551524607433	13.753415032455626	NA	NA	NA	NA	NA
-2.4790633349458417	-0.8328684453647268	30.068665014695814	NA	NA	NA	NA	NA
-0.8017919241229735	-2.8478097204845083	12.136524941163069	NA	NA	NA	NA	NA
-0.05246293831269366	-2.73208134218861	9.998999345085142	NA	NA	NA	NA	NA
0.4135579438169755	-1.4022543911616934	NA	15.148490676171573	NA	NA	NA	NA
-2.225142422203227	-2.2902590517680776	16.067287457897812	NA	NA	NA	NA	NA
-0.9154227926174842	-3.4257380251567495	14.29033443320357	NA	NA	NA	NA	NA
-1.8650069265405378	-2.418900657145275	15.591192025834623	NA	NA	NA	NA	NA
-1.2424150286952695	-2.445845294443859	13.850184776729117	NA	NA	NA	NA	NA
0.07464903306563275	-2.7883073572795523	9.51660042568809	7.992360485269931	NA	NA	NA	NA
-1.0877320124546728	3.518775295766102	NA	NA	77.63462294942103	NA	NA	NA
4.26557844590743	3.3425589318592417	NA	NA	NA	NA	7.498755155866574	NA
-2.420039835457011	-0.7520809654872549	30.068665014695814	NA	NA	NA	NA	NA
-1.7192285089532575	-3.40416591211964	14.74552081536624	NA	NA	NA	NA	NA
0.7816296191175737	-1.8933078531901968	NA	10.108317668255163	NA	NA	NA	NA
-3.342671933654948	-2.6536757235210073	20.206971428954077	NA	NA	NA	NA	NA
-0.5101709692517958	-3.0895990614574087	12.137967467898717	NA	NA	NA	NA	NA
0.3779434533079423	-1.7850746397655142	9.074098741081418	8.804718808358984	NA	NA	NA	NA
0.2645612330396928	-3.1313251738231314	9.760476430130339	7.181114102023269	NA	NA	NA	NA
5.905574020858602	-0.2794313018005026	NA	NA	NA	431.68531908633173	NA	NA
5.767524418350057	0.26287856355498906	NA	NA	NA	191.62548768383442	NA	NA
-0.3720520763436995	3.4295011277515757	NA	NA	72.55640009856323	NA	NA	NA
0.4489176840742387	-2.799811530558361	8.56158539336981	8.05140946702106	NA	NA	NA	NA
-0.2189762024919234	-1.8316369537990225	NA	8.959110526622718	NA	NA	NA	NA
-2.3871664433519086	-2.3441385512035025	18.631592035740738	NA	NA	NA	NA	NA
4.1981646389921465	3.3068853135425913	NA	NA	NA	NA	20.712857144749872	NA
1.4366821618040362	-2.6894592528026235	0	0	NA	NA	NA	NA
0.06569665383894818	2.775919031651722	NA	NA	70.40336985643694	NA	NA	NA
-2.6185322432557783	-2.644386220423473	19.81294273049732	NA	NA	NA	NA	NA
0.08726781320174115	-2.932875562159313	10.23593217897402	7.562948814302119	NA	NA	NA	NA
-0.8317040680686675	-3.3142756704967153	13.68342457542104	NA	NA	NA	NA	NA
-0.5180283217469893	-2.4132394079845083	11.610142579756038	NA	NA	NA	NA	NA
-0.8361698715726577	2.9573755975086558	NA	NA	71.58180244982972	NA	NA	NA
3.6890518040617266	2.8634186501819956	NA	NA	NA	NA	24.41954237223826	NA
-1.9750999240915021	-0.7938995246570242	NA	28.4187930557137	NA	NA	NA	NA
0.15012067269881146	-1.2640232329051626	NA	17.873652813643567	NA	NA	NA	NA
-2.441207113746806	-0.21501957222629908	27.19933504063247	NA	NA	NA	NA	NA
-0.007039132599040099	-1.1057631258647573	NA	16.65419391407474	NA	NA	NA	NA
-1.0426429017225942	2.34882743314098	NA	NA	NA	NA	NA	672.0473330836252
-1.9166962533036909	2.8460417504627573	NA	NA	80.12614021599308	NA	NA	NA
