tool	ground_truth_percentile	TPR_annotated	TPR_unannotated	TPR_all	FDR_all	F1_all
IsoQuant	54	0.9683972911963883	0.5	0.9175050301810865	0.006535947712418301	0.9539748953974896
IsoQuant	57	0.9743303571428571	0.5714285714285714	0.9346076458752515	0.007478632478632479	0.9626943005181348
IsoQuant	60	0.9787946428571429	0.4742268041237113	0.9295065458207452	0.006458557588805167	0.9604578563995838
IsoQuant	63	0.9812154696132597	0.5617977528089888	0.9436619718309859	0.007407407407407408	0.9675090252707581
IsoQuant	66	0.9910913140311804	0.6631578947368421	0.959718026183283	0.0041797283176593526	0.9774358974358974
IsoQuant	69	0.9859002169197397	0.6527777777777778	0.9617706237424547	0.00932642487046632	0.9760081674323634
IsoQuant	72	0.991130820399113	0.5760869565217391	0.9527162977867203	0.005252100840336135	0.9732785200411099
IsoQuant	75	0.9880043620501636	0.6710526315789473	0.9637462235649547	0.004162330905306972	0.9795291709314228
IsoQuant	78	0.9945175438596491	0.6463414634146342	0.96579476861167	0.004149377593360996	0.9805924412665986
IsoQuant	81	0.9881081081081081	0.6911764705882353	0.9677744209466264	0.0031120331950207467	0.9821154828819622
IsoQuant	84	0.9879912663755459	0.6794871794871795	0.9637826961770624	0.006224066390041493	0.9785495403472931
IsoQuant	87	0.9945295404814004	0.7	0.9708249496981891	0.0010351966873706005	0.9846938775510204
IsoQuant	90	0.9945770065075922	0.704225352112676	0.973816717019134	0.0020639834881320948	0.9857288481141692
IsoQuant	93	0.9956850053937433	0.6716417910447762	0.9738430583501007	0.003089598352214212	0.9852417302798983
IsoQuant	99	0.9967776584317938	0.7936507936507936	0.9839034205231388	0.0030581039755351682	0.990379746835443
IsoQuant + StringTie2	0	0.4826038159371493	0.0	0.43259557344064387	0.004629629629629629	0.603085553997195
IsoQuant + StringTie2	3	0.49548532731376976	0.0	0.4416498993963783	0.0045351473922902496	0.6118466898954704
IsoQuant + StringTie2	6	0.481981981981982	0.01904761904761905	0.43303121852970794	0.004629629629629629	0.6035087719298246
IsoQuant + StringTie2	9	0.5896860986547086	0.0196078431372549	0.5311871227364185	0.009380863039399626	0.6915520628683693
IsoQuant + StringTie2	12	0.6866515837104072	0.09090909090909091	0.6207243460764588	0.008038585209003215	0.7636138613861386
IsoQuant + StringTie2	15	0.7399309551208285	0.08870967741935484	0.6586102719033232	0.007587253414264037	0.7917675544794189
IsoQuant + StringTie2	18	0.7633674630261661	0.06956521739130435	0.6830985915492958	0.011644832605531296	0.8078524687685901
IsoQuant + StringTie2	21	0.829185520361991	0.09174311926605505	0.7482376636455186	0.0066844919786096255	0.8535324526134406
IsoQuant + StringTie2	24	0.8363636363636363	0.15789473684210525	0.7585513078470825	0.005277044854881266	0.860730593607306
IsoQuant + StringTie2	27	0.8718535469107551	0.20833333333333334	0.7917505030181087	0.0037974683544303796	0.8822869955156951
IsoQuant + StringTie2	30	0.8883774453394706	0.2661290322580645	0.81067472306143	0.0024783147459727386	0.8944444444444445
IsoQuant + StringTie2	33	0.903337169159954	0.28	0.8249496981891348	0.008464328899637243	0.900604063701263
IsoQuant + StringTie2	36	0.8970588235294118	0.3944954128440367	0.8418932527693856	0.012987012987012988	0.908695652173913
IsoQuant + StringTie2	39	0.9343891402714932	0.3	0.864185110663984	0.01264367816091954	0.9216738197424893
IsoQuant + StringTie2	42	0.922384701912261	0.3523809523809524	0.8621730382293763	0.02057142857142857	0.9170679507758159
IsoQuant + StringTie2	45	0.956271576524741	0.49193548387096775	0.8982880161127895	0.01762114537444934	0.9384534455549711
IsoQuant + StringTie2	48	0.9459770114942528	0.47580645161290325	0.8873239436619719	0.021087680355160933	0.9308707124010555
IsoQuant + StringTie2	51	0.941638608305275	0.5980392156862745	0.9063444108761329	0.02386117136659436	0.9399477806788512
IsoQuant + StringTie2	54	0.95372460496614	0.6018518518518519	0.9154929577464789	0.029850746268656716	0.9420289855072463
IsoQuant + StringTie2	57	0.9631696428571429	0.5510204081632653	0.9225352112676056	0.02653927813163482	0.9473140495867769
IsoQuant + StringTie2	60	0.9642857142857143	0.5979381443298969	0.9284994964753273	0.022269353128313893	0.9524793388429752
IsoQuant + StringTie2	63	0.9712707182320443	0.7078651685393258	0.9476861167002012	0.02383419689119171	0.9617151607963247
IsoQuant + StringTie2	66	0.9810690423162584	0.7052631578947368	0.9546827794561934	0.025693730729701953	0.9643947100712106
IsoQuant + StringTie2	69	0.9761388286334056	0.6527777777777778	0.9527162977867203	0.03955375253549696	0.9565656565656566
IsoQuant + StringTie2	72	0.9822616407982262	0.6739130434782609	0.9537223340040242	0.026694045174537988	0.9634146341463414
IsoQuant + StringTie2	75	0.9760087241003271	0.7105263157894737	0.9556898288016112	0.013513513513513514	0.970843989769821
IsoQuant + StringTie2	78	0.9890350877192983	0.7439024390243902	0.9688128772635815	0.02034587995930824	0.9742033383915023
IsoQuant + StringTie2	81	0.985945945945946	0.7941176470588235	0.972809667673716	0.01529051987767584	0.9787234042553191
IsoQuant + StringTie2	84	0.9868995633187773	0.7692307692307693	0.9698189134808853	0.0163265306122449	0.9766970618034447
IsoQuant + StringTie2	87	0.9901531728665208	0.7875	0.9738430583501007	0.0071794871794871795	0.9832402234636871
IsoQuant + StringTie2	90	0.9902386117136659	0.7605633802816901	0.973816717019134	0.012257405515832482	0.9807302231237323
IsoQuant + StringTie2	93	0.9859762675296656	0.7313432835820896	0.9688128772635815	0.011293634496919919	0.9786585365853658
IsoQuant + StringTie2	99	0.9935553168635876	0.8253968253968254	0.9828973843058351	0.010131712259371834	0.9863705199394245
Isosceles + IsoQuant	0	0.9113355780022446	0.1262135922330097	0.829979879275654	0.04513888888888889	0.8880516684607105
Isosceles + IsoQuant	3	0.9142212189616253	0.09259259259259259	0.8249496981891348	0.04540162980209546	0.8850512682137075
Isosceles + IsoQuant	6	0.9155405405405406	0.09523809523809523	0.8288016112789527	0.04524361948955916	0.8873315363881401
Isosceles + IsoQuant	9	0.9697309417040358	0.17647058823529413	0.8883299798792756	0.07828810020876827	0.9047131147540983
Isosceles + IsoQuant	12	0.9841628959276018	0.22727272727272727	0.9004024144869215	0.07731958762886598	0.9114052953156823
Isosceles + IsoQuant	15	0.9942462600690449	0.25806451612903225	0.9023162134944612	0.10667996011964108	0.8977955911823647
Isosceles + IsoQuant	18	1.0	0.25217391304347825	0.9134808853118712	0.06776180698151951	0.9227642276422764
Isosceles + IsoQuant	21	0.998868778280543	0.26605504587155965	0.918429003021148	0.06938775510204082	0.9244804865686771
Isosceles + IsoQuant	24	0.9988636363636364	0.35964912280701755	0.9255533199195171	0.05154639175257732	0.9368635437881874
Isosceles + IsoQuant	27	1.0	0.36666666666666664	0.9235412474849095	0.03368421052631579	0.9444444444444444
Isosceles + IsoQuant	30	0.998849252013809	0.4112903225806452	0.9254783484390735	0.0446985446985447	0.9401534526854219
Isosceles + IsoQuant	33	1.0	0.512	0.9386317907444668	0.0613682092555332	0.9386317907444668
Isosceles + IsoQuant	36	1.0	0.5045871559633027	0.945619335347432	0.0486322188449848	0.9484848484848485
Isosceles + IsoQuant	39	1.0	0.4727272727272727	0.9416498993963782	0.06865671641791045	0.9364682341170585
Isosceles + IsoQuant	42	1.0	0.47619047619047616	0.9446680080482898	0.04281345565749235	0.9508860759493671
Isosceles + IsoQuant	45	1.0	0.5725806451612904	0.94662638469285	0.044715447154471545	0.9509357612544259
Isosceles + IsoQuant	48	1.0	0.6290322580645161	0.9537223340040242	0.04242424242424243	0.9556451612903226
Isosceles + IsoQuant	51	1.0	0.7450980392156863	0.973816717019134	0.049164208456243856	0.9621890547263682
Isosceles + IsoQuant	54	1.0	0.6944444444444444	0.9668008048289738	0.03610832497492478	0.9653440482169764
Isosceles + IsoQuant	57	1.0	0.6632653061224489	0.9668008048289738	0.03803803803803804	0.9643753135975915
Isosceles + IsoQuant	60	1.0	0.6288659793814433	0.9637462235649547	0.026449643947100712	0.9686234817813765
Isosceles + IsoQuant	63	1.0	0.7191011235955056	0.9748490945674044	0.025150905432595575	0.9748490945674044
Isosceles + IsoQuant	66	1.0	0.7894736842105263	0.9798590130916415	0.018163471241170535	0.9808467741935484
Isosceles + IsoQuant	69	1.0	0.7638888888888888	0.9828973843058351	0.023976023976023976	0.9794486215538847
Isosceles + IsoQuant	72	1.0	0.75	0.9768611670020121	0.01820020222446916	0.9793242561775088
Isosceles + IsoQuant	75	1.0	0.7763157894736842	0.9828801611278952	0.016129032258064516	0.9833753148614609
